2	8	26	0	0
2	8	54	0	0
103	0	82	0	0
5	10	60	0	0
60	11	5	0	0
5	10	265	0	0
265	11	5	0	0
2	20	16	0	0
2	21	0	0	0
2	8	70	0	0
244	7	164	0	0
3	2	0	0	0
326	23	1	0	0
28	21	0	0	0
4	1	318	0	0
318	1	4	0	0
353	2	43	0	0
105	8	1819	0	0
1294	75	7	0	0
1294	11	7	0	0
138	0	5	0	0
0	2	5	0	0
1305	21	5994	0	0
8	8	5994	0	0
334	2	13	0	0
334	2	386	0	0
1234	1	195	0	0
195	1	1234	0	0
55	2	36	0	0
1393	3	8	0	0
2924	0	36	0	0
1	3	60	0	0
38	8	189	0	0
4	2	24	0	0
5	8	16	0	0
8	2	105	0	0
38	8	0	0	0
21	5	93	0	0
93	6	21	0	0
69	10	5	0	0
5	10	40	0	0
5	10	25	0	0
84	3	56	0	0
195	2	55	0	0
1234	24	45	0	0
45	24	1234	0	0
45	0	8	0	0
4	0	40	0	0
21	7	1	0	0
83	7	1	0	0
1	17	60	0	0
60	17	1	0	0
92	23	15	0	0
5	10	189	0	0
8	0	153	0	0
8	14	1258	0	0
1258	14	8	0	0
71	6	1258	0	0
1258	5	71	0	0
71	91	160	0	0
55	0	105	0	0
55	4	105	0	0
55	4	38	0	0
1785	0	8	0	0
235	12	55	0	0
55	12	235	0	0
11494	3	8	0	0
104	8	55	0	0
104	0	2	0	0
44	11	2	0	0
37	131	4	0	0
48	15	5	0	0
4281	0	2	0	0
53	2	0	0	0
22	0	6	0	0
22	6	0	0	0
0	5	22	0	0
3232	2	222	0	0
3232	2	326	0	0
2	10	25	0	0
13	51	202	0	0
93	34	6	0	0
93	0	924	0	0
79	10	104	0	0
104	11	79	0	0
104	11	5	0	0
5	10	104	0	0
104	2	0	0	0
170	12	414	0	0
414	12	170	0	0
58	16	9	0	0
9	7	62	0	0
58	7	62	0	0
304	34	0	0	0
1966	17	0	0	0
38	41	33	0	0
1	0	209	0	0
1	1	125	0	0
125	1	1	0	0
504	0	51	0	0
9	16	3	0	0
61	91	20	0	0
20	91	61	0	0
98	2	0	0	0
5	8	1819	0	0
7617	0	5	0	0
76	0	1819	0	0
6	5	22	0	0
22	6	6	0	0
44	61	0	0	0
2	32	0	0	0
0	25	9	0	0
0	18	35	0	0
0	83	541	0	0
5	4	1	0	0
0	58	282	0	0
0	11	145	0	0
145	10	0	0	0
5	41	282	0	0
68	58	0	0	0
17	3	192	0	0
15	5	32	0	0
51	5	32	0	0
32	6	15	0	0
32	6	51	0	0
2491	1	617	0	0
617	1	2491	0	0
617	1	2177	0	0
2177	1	617	0	0
410	6	357	0	0
357	5	410	0	0
1171	9	0	0	0
4610	37	55	0	0
2	0	142	0	0
127	8	26	0	0
26	50	17	0	0
2	0	16	0	0
2	72	444	0	0
42	8	0	0	0
409	19	65	0	0
0	19	65	0	0
0	2	17	0	0
363	11	2	0	0
2	8	0	0	0
2582	8	1819	0	0
1819	6	105	0	0
105	5	1819	0	0
15	28	0	0	0
409	84	58	0	0
409	9	0	0	0
0	11	2	0	0
2	10	0	0	0
2	9	0	0	0
113	11	0	0	0
113	11	26	0	0
113	11	60	0	0
60	11	113	0	0
60	11	4	0	0
2	0	11101	0	0
7	14	13	0	0
51	0	13	0	0
222	148	178	0	0
603	2	0	0	0
265	113	148	0	0
265	12	1	0	0
1	113	148	0	0
1	12	265	0	0
72	3	148	0	0
28	0	3187	0	0
4991	0	8	0	0
5	41	502	0	0
1413	1	52	0	0
52	1	1413	0	0
19	7	5614	0	0
19	7	2095	0	0
45	111	18	0	0
2542	4	1081	0	0
5	38	2542	0	0
15	0	93	0	0
32	3	0	0	0
0	30	18	0	0
38	10	26	0	0
44	11	38	0	0
44	30	2	0	0
38	10	44	0	0
44	11	18	0	0
0	11	18	0	0
44	30	18	0	0
